URL,plt,lh_si,pagesize,numreq,fcp,domC
https://www.studysmarter.us/,5.126,3.185,685.0,47.0,2.368,4.597
https://www.subito.it/,22.644,3.976,1502.667,127.0,2.885,16.322
https://www.svipe.com.mx/,16.576,8.344,4830.0,103.333,3.84,12.335
https://www.tapd.cn/nwx/official/index,13.163,12.176,1049.333,26.333,6.181,11.655
https://www.techtudo.com.br/,90.889,6.292,2399.333,426.333,3.215,49.464
https://www.telecinco.es/,49.398,12.706,4922.5,362.0,5.344,40.56
https://www.terra.com.br/,25.626,4.837,1583.333,234.333,4.1,16.168
https://www.treccani.it/,24.034,7.575,2469.333,132.0,4.033,17.459
https://www.turkiye.gov.tr/,4.44,2.183,14.333,20.667,2.206,3.412
https://www.turkuvazmedyagrubu.com.tr/,7.515,7.894,2453.0,49.0,3.178,6.35
